date,crop,price_pkr,unit,source
2013-11-14,Coriander,67.0,Kg,historical_csv
2013-11-21,Coriander,88.33,Kg,historical_csv
2013-11-28,Coriander,76.67,Kg,historical_csv
2013-12-05,Coriander,87.5,Kg,historical_csv
2013-12-12,Coriander,71.67,Kg,historical_csv
2013-12-19,Coriander,69.0,Kg,historical_csv
2013-12-26,Coriander,67.0,Kg,historical_csv
2014-01-02,Coriander,65.0,Kg,historical_csv
2014-01-09,Coriander,75.0,Kg,historical_csv
2014-01-16,Coriander,59.5,Kg,historical_csv
2014-01-23,Coriander,58.33,Kg,historical_csv
2014-01-30,Coriander,40.8,Kg,historical_csv
2014-02-06,Coriander,42.0,Kg,historical_csv
2014-02-13,Coriander,45.42,Kg,historical_csv
2014-02-20,Coriander,53.0,Kg,historical_csv
2014-02-27,Coriander,61.0,Kg,historical_csv
2014-03-06,Coriander,48.12,Kg,historical_csv
2014-03-13,Coriander,38.75,Kg,historical_csv
2014-03-20,Coriander,41.0,Kg,historical_csv
2014-03-27,Coriander,30.0,Kg,historical_csv
2014-04-03,Coriander,34.5,Kg,historical_csv
2014-04-10,Coriander,39.5,Kg,historical_csv
2014-04-17,Coriander,38.5,Kg,historical_csv
2014-04-24,Coriander,57.0,Kg,historical_csv
2014-05-01,Coriander,45.5,Kg,historical_csv
2014-05-08,Coriander,59.58,Kg,historical_csv
2014-05-15,Coriander,76.5,Kg,historical_csv
2014-05-22,Coriander,136.67,Kg,historical_csv
2014-05-29,Coriander,165.0,Kg,historical_csv
2014-06-05,Coriander,175.0,Kg,historical_csv
2014-06-12,Coriander,210.83,Kg,historical_csv
2014-06-19,Coriander,205.0,Kg,historical_csv
2014-06-26,Coriander,141.0,Kg,historical_csv
2014-07-03,Coriander,107.5,Kg,historical_csv
2014-07-10,Coriander,78.57,Kg,historical_csv
2014-07-17,Coriander,60.71,Kg,historical_csv
2014-07-24,Coriander,64.64,Kg,historical_csv
2014-07-31,Coriander,67.86,Kg,historical_csv
2014-08-07,Coriander,82.86,Kg,historical_csv
2014-08-14,Coriander,108.57,Kg,historical_csv
2014-08-21,Coriander,134.29,Kg,historical_csv
2014-08-28,Coriander,220.0,Kg,historical_csv
2014-09-04,Coriander,243.33,Kg,historical_csv
2014-09-11,Coriander,214.29,Kg,historical_csv
2014-09-18,Coriander,161.79,Kg,historical_csv
2014-09-25,Coriander,130.83,Kg,historical_csv
2014-10-02,Coriander,187.5,Kg,historical_csv
2014-10-09,Coriander,125.0,Kg,historical_csv
2014-10-16,Coriander,115.0,Kg,historical_csv
2014-10-23,Coriander,47.08,Kg,historical_csv
2014-10-30,Coriander,63.75,Kg,historical_csv
2014-11-06,Coriander,63.57,Kg,historical_csv
2014-11-13,Coriander,86.43,Kg,historical_csv
2014-11-20,Coriander,72.14,Kg,historical_csv
2014-11-27,Coriander,143.57,Kg,historical_csv
2014-12-04,Coriander,134.29,Kg,historical_csv
2014-12-11,Coriander,130.71,Kg,historical_csv
2014-12-18,Coriander,107.14,Kg,historical_csv
2014-12-25,Coriander,88.33,Kg,historical_csv
2015-01-01,Coriander,74.29,Kg,historical_csv
2015-01-08,Coriander,81.43,Kg,historical_csv
2015-01-15,Coriander,67.5,Kg,historical_csv
2015-01-22,Coriander,55.0,Kg,historical_csv
2015-01-29,Coriander,70.0,Kg,historical_csv
2015-02-05,Coriander,50.42,Kg,historical_csv
2015-02-12,Coriander,47.86,Kg,historical_csv
2015-02-19,Coriander,42.92,Kg,historical_csv
2015-02-26,Coriander,38.33,Kg,historical_csv
2015-03-05,Coriander,47.5,Kg,historical_csv
2015-03-12,Coriander,38.5,Kg,historical_csv
2015-03-19,Coriander,42.08,Kg,historical_csv
2015-03-26,Coriander,38.57,Kg,historical_csv
2015-04-02,Coriander,38.0,Kg,historical_csv
2015-04-09,Coriander,36.67,Kg,historical_csv
2015-04-16,Coriander,47.5,Kg,historical_csv
2015-04-23,Coriander,61.07,Kg,historical_csv
2015-04-30,Coriander,61.07,Kg,historical_csv
2015-05-07,Coriander,46.07,Kg,historical_csv
2015-05-14,Coriander,42.08,Kg,historical_csv
2015-05-21,Coriander,42.5,Kg,historical_csv
2015-05-28,Coriander,41.07,Kg,historical_csv
2015-06-04,Coriander,42.5,Kg,historical_csv
2015-06-11,Coriander,51.43,Kg,historical_csv
2015-06-18,Coriander,86.56,Kg,historical_csv
2015-06-25,Coriander,97.95,Kg,historical_csv
2015-07-02,Coriander,178.75,Kg,historical_csv
2015-07-09,Coriander,270.91,Kg,historical_csv
2015-07-16,Coriander,156.92,Kg,historical_csv
2015-07-23,Coriander,119.62,Kg,historical_csv
2015-07-30,Coriander,72.92,Kg,historical_csv
2015-08-06,Coriander,67.86,Kg,historical_csv
2015-08-13,Coriander,55.0,Kg,historical_csv
2015-08-20,Coriander,65.36,Kg,historical_csv
2015-08-27,Coriander,67.86,Kg,historical_csv
2015-09-03,Coriander,90.36,Kg,historical_csv
2015-09-10,Coriander,92.14,Kg,historical_csv
2015-09-17,Coriander,97.86,Kg,historical_csv
2015-09-24,Coriander,111.43,Kg,historical_csv
2015-10-01,Coriander,105.71,Kg,historical_csv
2015-10-08,Coriander,171.43,Kg,historical_csv
2015-10-15,Coriander,153.57,Kg,historical_csv
2015-10-22,Coriander,125.0,Kg,historical_csv
2015-10-29,Coriander,116.43,Kg,historical_csv
2015-11-05,Coriander,99.29,Kg,historical_csv
2015-11-12,Coriander,80.71,Kg,historical_csv
2015-11-19,Coriander,73.57,Kg,historical_csv
2015-11-26,Coriander,87.86,Kg,historical_csv
2015-12-03,Coriander,90.71,Kg,historical_csv
2015-12-10,Coriander,93.57,Kg,historical_csv
2015-12-17,Coriander,72.14,Kg,historical_csv
2015-12-24,Coriander,76.43,Kg,historical_csv
2015-12-31,Coriander,107.86,Kg,historical_csv
2016-01-07,Coriander,92.14,Kg,historical_csv
2016-01-14,Coriander,67.86,Kg,historical_csv
2016-01-21,Coriander,93.57,Kg,historical_csv
2016-01-28,Coriander,99.29,Kg,historical_csv
2016-02-04,Coriander,97.86,Kg,historical_csv
2016-02-11,Coriander,92.14,Kg,historical_csv
2016-02-18,Coriander,89.29,Kg,historical_csv
2016-02-25,Coriander,69.29,Kg,historical_csv
2016-03-03,Coriander,51.67,Kg,historical_csv
2016-03-10,Coriander,42.14,Kg,historical_csv
2016-03-17,Coriander,32.5,Kg,historical_csv
2016-03-24,Coriander,34.29,Kg,historical_csv
2016-03-31,Coriander,50.36,Kg,historical_csv
2016-04-07,Coriander,95.0,Kg,historical_csv
2016-04-14,Coriander,152.14,Kg,historical_csv
2016-04-21,Coriander,153.57,Kg,historical_csv
2016-04-28,Coriander,95.0,Kg,historical_csv
2016-05-05,Coriander,149.29,Kg,historical_csv
2016-05-12,Coriander,165.0,Kg,historical_csv
2016-05-19,Coriander,157.86,Kg,historical_csv
2016-05-26,Coriander,146.43,Kg,historical_csv
2016-06-02,Coriander,147.86,Kg,historical_csv
2016-06-09,Coriander,97.86,Kg,historical_csv
2016-06-16,Coriander,55.0,Kg,historical_csv
2016-06-23,Coriander,53.57,Kg,historical_csv
2016-06-30,Coriander,50.71,Kg,historical_csv
2016-07-07,Coriander,49.29,Kg,historical_csv
2016-07-14,Coriander,117.86,Kg,historical_csv
2016-07-21,Coriander,165.0,Kg,historical_csv
2016-07-28,Coriander,206.43,Kg,historical_csv
2016-08-04,Coriander,260.71,Kg,historical_csv
2016-08-11,Coriander,430.71,Kg,historical_csv
2016-08-18,Coriander,422.14,Kg,historical_csv
2016-08-25,Coriander,299.29,Kg,historical_csv
2016-09-01,Coriander,292.14,Kg,historical_csv
2016-09-08,Coriander,242.86,Kg,historical_csv
2016-09-15,Coriander,170.0,Kg,historical_csv
2016-09-22,Coriander,126.43,Kg,historical_csv
2016-09-29,Coriander,180.71,Kg,historical_csv
2016-10-06,Coriander,145.0,Kg,historical_csv
2016-10-13,Coriander,169.29,Kg,historical_csv
2016-10-20,Coriander,102.14,Kg,historical_csv
2016-10-27,Coriander,130.71,Kg,historical_csv
2016-11-03,Coriander,199.29,Kg,historical_csv
2016-11-10,Coriander,216.43,Kg,historical_csv
2016-11-17,Coriander,215.0,Kg,historical_csv
2016-11-24,Coriander,150.71,Kg,historical_csv
2016-12-01,Coriander,130.71,Kg,historical_csv
2016-12-08,Coriander,93.57,Kg,historical_csv
2016-12-15,Coriander,95.0,Kg,historical_csv
2016-12-22,Coriander,92.14,Kg,historical_csv
2016-12-29,Coriander,90.71,Kg,historical_csv
2017-01-05,Coriander,73.57,Kg,historical_csv
2017-01-12,Coriander,60.71,Kg,historical_csv
2017-01-19,Coriander,73.57,Kg,historical_csv
2017-01-26,Coriander,72.86,Kg,historical_csv
2017-02-02,Coriander,66.43,Kg,historical_csv
2017-02-09,Coriander,48.93,Kg,historical_csv
2017-02-16,Coriander,39.29,Kg,historical_csv
2017-02-23,Coriander,36.43,Kg,historical_csv
2017-03-02,Coriander,32.92,Kg,historical_csv
2017-03-09,Coriander,38.75,Kg,historical_csv
2017-03-16,Coriander,68.75,Kg,historical_csv
2017-03-23,Coriander,52.5,Kg,historical_csv
2017-03-30,Coriander,50.36,Kg,historical_csv
2017-04-06,Coriander,53.57,Kg,historical_csv
2017-04-13,Coriander,52.5,Kg,historical_csv
2017-04-20,Coriander,80.71,Kg,historical_csv
2017-04-27,Coriander,76.43,Kg,historical_csv
2017-05-04,Coriander,77.5,Kg,historical_csv
2017-05-11,Coriander,70.71,Kg,historical_csv
2017-05-18,Coriander,86.67,Kg,historical_csv
2017-05-25,Coriander,69.29,Kg,historical_csv
2017-06-01,Coriander,89.29,Kg,historical_csv
2017-06-08,Coriander,96.43,Kg,historical_csv
2017-06-15,Coriander,73.57,Kg,historical_csv
2017-06-22,Coriander,99.29,Kg,historical_csv
2017-06-29,Coriander,115.0,Kg,historical_csv
2017-07-06,Coriander,122.14,Kg,historical_csv
2017-07-13,Coriander,129.29,Kg,historical_csv
2017-07-20,Coriander,147.86,Kg,historical_csv
2017-07-27,Coriander,139.29,Kg,historical_csv
2017-08-03,Coriander,119.29,Kg,historical_csv
2017-08-10,Coriander,116.43,Kg,historical_csv
2017-08-17,Coriander,195.71,Kg,historical_csv
2017-08-24,Coriander,270.0,Kg,historical_csv
2017-08-31,Coriander,276.43,Kg,historical_csv
2017-09-07,Coriander,222.14,Kg,historical_csv
2017-09-14,Coriander,175.0,Kg,historical_csv
2017-09-21,Coriander,121.67,Kg,historical_csv
2017-09-28,Coriander,146.43,Kg,historical_csv
2017-10-05,Coriander,139.29,Kg,historical_csv
2017-10-12,Coriander,112.14,Kg,historical_csv
2017-10-19,Coriander,130.71,Kg,historical_csv
2017-10-26,Coriander,205.0,Kg,historical_csv
2017-11-02,Coriander,182.14,Kg,historical_csv
2017-11-09,Coriander,286.43,Kg,historical_csv
2017-11-16,Coriander,363.57,Kg,historical_csv
2017-11-23,Coriander,280.71,Kg,historical_csv
2017-11-30,Coriander,150.71,Kg,historical_csv
2017-12-07,Coriander,93.33,Kg,historical_csv
2017-12-14,Coriander,112.14,Kg,historical_csv
2017-12-21,Coriander,78.33,Kg,historical_csv
2017-12-28,Coriander,65.0,Kg,historical_csv
2018-01-04,Coriander,69.29,Kg,historical_csv
2018-01-11,Coriander,86.43,Kg,historical_csv
2018-01-18,Coriander,98.33,Kg,historical_csv
2018-01-25,Coriander,89.29,Kg,historical_csv
2018-02-01,Coriander,70.71,Kg,historical_csv
2018-02-08,Coriander,73.93,Kg,historical_csv
2018-02-15,Coriander,62.14,Kg,historical_csv
2018-02-22,Coriander,53.57,Kg,historical_csv
2018-03-01,Coriander,50.71,Kg,historical_csv
2018-03-08,Coriander,51.67,Kg,historical_csv
2018-03-15,Coriander,55.36,Kg,historical_csv
2018-03-22,Coriander,57.5,Kg,historical_csv
2018-03-29,Coriander,72.5,Kg,historical_csv
2018-04-05,Coriander,105.0,Kg,historical_csv
2018-04-12,Coriander,109.29,Kg,historical_csv
2018-04-19,Coriander,112.14,Kg,historical_csv
2018-04-26,Coriander,95.0,Kg,historical_csv
2018-05-03,Coriander,95.0,Kg,historical_csv
2018-05-10,Coriander,70.71,Kg,historical_csv
2018-05-17,Coriander,105.71,Kg,historical_csv
2018-05-24,Coriander,102.14,Kg,historical_csv
2018-05-31,Coriander,93.57,Kg,historical_csv
2018-06-07,Coriander,82.14,Kg,historical_csv
2018-06-14,Coriander,79.29,Kg,historical_csv
2018-06-21,Coriander,86.43,Kg,historical_csv
2018-06-28,Coriander,92.14,Kg,historical_csv
2018-07-05,Coriander,142.14,Kg,historical_csv
2018-07-12,Coriander,154.29,Kg,historical_csv
2018-07-19,Coriander,210.71,Kg,historical_csv
2018-07-26,Coriander,260.71,Kg,historical_csv
2018-08-02,Coriander,259.29,Kg,historical_csv
2018-08-09,Coriander,337.14,Kg,historical_csv
2018-08-16,Coriander,451.43,Kg,historical_csv
2018-08-23,Coriander,510.83,Kg,historical_csv
2018-08-30,Coriander,416.43,Kg,historical_csv
2018-09-06,Coriander,232.86,Kg,historical_csv
2018-09-13,Coriander,270.0,Kg,historical_csv
2018-09-20,Coriander,202.14,Kg,historical_csv
2018-09-27,Coriander,119.29,Kg,historical_csv
2018-10-04,Coriander,85.0,Kg,historical_csv
2018-10-11,Coriander,89.29,Kg,historical_csv
2018-10-18,Coriander,113.57,Kg,historical_csv
2018-10-25,Coriander,100.71,Kg,historical_csv
2018-11-01,Coriander,86.43,Kg,historical_csv
2018-11-08,Coriander,86.43,Kg,historical_csv
2018-11-15,Coriander,125.71,Kg,historical_csv
2018-11-22,Coriander,86.43,Kg,historical_csv
2018-11-29,Coriander,89.29,Kg,historical_csv
2018-12-06,Coriander,95.0,Kg,historical_csv
2018-12-13,Coriander,139.29,Kg,historical_csv
2018-12-20,Coriander,147.86,Kg,historical_csv
2018-12-27,Coriander,147.86,Kg,historical_csv
2019-01-03,Coriander,161.43,Kg,historical_csv
2019-01-10,Coriander,152.14,Kg,historical_csv
2019-01-17,Coriander,126.43,Kg,historical_csv
2019-01-24,Coriander,103.57,Kg,historical_csv
2019-01-31,Coriander,95.71,Kg,historical_csv
2019-02-07,Coriander,69.29,Kg,historical_csv
2019-02-14,Coriander,79.64,Kg,historical_csv
2019-02-21,Coriander,63.57,Kg,historical_csv
2019-02-28,Coriander,48.57,Kg,historical_csv
2019-03-07,Coriander,55.42,Kg,historical_csv
2019-03-14,Coriander,53.57,Kg,historical_csv
2019-03-21,Coriander,45.0,Kg,historical_csv
2019-03-28,Coriander,43.93,Kg,historical_csv
2019-04-04,Coriander,46.43,Kg,historical_csv
2019-04-11,Coriander,59.29,Kg,historical_csv
2019-04-18,Coriander,56.43,Kg,historical_csv
2019-04-25,Coriander,50.71,Kg,historical_csv
2019-05-02,Coriander,48.21,Kg,historical_csv
2019-05-09,Coriander,96.43,Kg,historical_csv
2019-05-16,Coriander,147.86,Kg,historical_csv
2019-05-23,Coriander,146.43,Kg,historical_csv
2019-05-30,Coriander,160.0,Kg,historical_csv
2019-06-06,Coriander,172.14,Kg,historical_csv
2019-06-13,Coriander,270.0,Kg,historical_csv
2019-06-20,Coriander,395.0,Kg,historical_csv
2019-06-27,Coriander,294.29,Kg,historical_csv
2019-07-04,Coriander,182.14,Kg,historical_csv
2019-07-11,Coriander,149.64,Kg,historical_csv
2019-07-18,Coriander,207.14,Kg,historical_csv
2019-07-25,Coriander,156.43,Kg,historical_csv
2019-08-01,Coriander,191.43,Kg,historical_csv
2019-08-08,Coriander,155.71,Kg,historical_csv
2019-08-15,Coriander,135.0,Kg,historical_csv
2019-08-22,Coriander,126.43,Kg,historical_csv
2019-08-29,Coriander,237.14,Kg,historical_csv
2019-09-05,Coriander,244.29,Kg,historical_csv
2019-09-12,Coriander,189.29,Kg,historical_csv
2019-09-19,Coriander,263.0,Kg,historical_csv
2019-09-26,Coriander,345.71,Kg,historical_csv
2019-10-03,Coriander,353.33,Kg,historical_csv
2019-10-10,Coriander,595.0,Kg,historical_csv
2019-10-17,Coriander,362.14,Kg,historical_csv
2019-10-24,Coriander,305.0,Kg,historical_csv
2019-10-31,Coriander,345.0,Kg,historical_csv
2019-11-07,Coriander,255.0,Kg,historical_csv
2019-11-14,Coriander,215.0,Kg,historical_csv
2019-11-21,Coriander,167.14,Kg,historical_csv
2019-11-28,Coriander,96.43,Kg,historical_csv
2019-12-05,Coriander,89.29,Kg,historical_csv
2019-12-12,Coriander,72.14,Kg,historical_csv
2019-12-19,Coriander,94.29,Kg,historical_csv
2019-12-26,Coriander,70.71,Kg,historical_csv
2020-01-02,Coriander,70.71,Kg,historical_csv
2020-01-09,Coriander,93.57,Kg,historical_csv
2020-01-16,Coriander,83.93,Kg,historical_csv
2020-01-23,Coriander,73.57,Kg,historical_csv
2020-01-30,Coriander,47.86,Kg,historical_csv
2020-02-06,Coriander,50.71,Kg,historical_csv
2020-02-13,Coriander,52.14,Kg,historical_csv
2020-02-20,Coriander,57.5,Kg,historical_csv
2020-02-27,Coriander,59.29,Kg,historical_csv
2020-03-05,Coriander,53.33,Kg,historical_csv
2020-03-12,Coriander,45.0,Kg,historical_csv
2020-03-19,Coriander,41.07,Kg,historical_csv
2020-03-26,Coriander,60.0,Kg,historical_csv
2020-04-02,Coriander,77.86,Kg,historical_csv
2020-04-09,Coriander,51.67,Kg,historical_csv
2020-04-16,Coriander,45.0,Kg,historical_csv
2020-04-23,Coriander,43.0,Kg,historical_csv
2020-04-30,Coriander,44.64,Kg,historical_csv
2020-05-07,Coriander,43.21,Kg,historical_csv
2020-05-14,Coriander,37.5,Kg,historical_csv
2020-05-21,Coriander,49.29,Kg,historical_csv
2020-05-28,Coriander,52.14,Kg,historical_csv
2020-06-04,Coriander,55.0,Kg,historical_csv
2020-06-11,Coriander,55.0,Kg,historical_csv
2020-06-18,Coriander,65.0,Kg,historical_csv
2020-06-25,Coriander,119.29,Kg,historical_csv
2020-07-02,Coriander,445.0,Kg,historical_csv
2020-07-09,Coriander,483.57,Kg,historical_csv
2020-07-16,Coriander,401.25,Kg,historical_csv
2020-07-23,Coriander,349.29,Kg,historical_csv
2020-07-30,Coriander,311.43,Kg,historical_csv
2020-08-06,Coriander,336.43,Kg,historical_csv
2020-08-13,Coriander,165.71,Kg,historical_csv
2020-08-20,Coriander,104.29,Kg,historical_csv
2020-08-27,Coriander,89.29,Kg,historical_csv
2020-09-03,Coriander,132.14,Kg,historical_csv
2020-09-10,Coriander,133.57,Kg,historical_csv
2020-09-17,Coriander,90.71,Kg,historical_csv
2020-09-24,Coriander,119.29,Kg,historical_csv
2020-10-01,Coriander,246.43,Kg,historical_csv
2020-10-08,Coriander,364.29,Kg,historical_csv
2020-10-15,Coriander,390.71,Kg,historical_csv
2020-10-22,Coriander,266.43,Kg,historical_csv
2020-10-29,Coriander,215.36,Kg,historical_csv
2020-11-05,Coriander,129.29,Kg,historical_csv
2020-11-12,Coriander,182.86,Kg,historical_csv
2020-11-19,Coriander,217.86,Kg,historical_csv
2020-11-26,Coriander,197.14,Kg,historical_csv
2020-12-03,Coriander,224.29,Kg,historical_csv
2020-12-10,Coriander,148.57,Kg,historical_csv
2020-12-17,Coriander,107.86,Kg,historical_csv
2020-12-24,Coriander,113.57,Kg,historical_csv
2020-12-31,Coriander,122.14,Kg,historical_csv
2021-01-07,Coriander,100.0,Kg,historical_csv
2021-01-14,Coriander,92.14,Kg,historical_csv
2021-01-21,Coriander,90.71,Kg,historical_csv
2021-01-28,Coriander,91.43,Kg,historical_csv
2021-02-04,Coriander,86.43,Kg,historical_csv
2021-02-11,Coriander,109.29,Kg,historical_csv
2021-02-18,Coriander,86.43,Kg,historical_csv
2021-02-25,Coriander,75.71,Kg,historical_csv
2021-03-04,Coriander,57.5,Kg,historical_csv
2021-03-11,Coriander,49.29,Kg,historical_csv
2021-03-18,Coriander,47.86,Kg,historical_csv
2021-03-25,Coriander,60.71,Kg,historical_csv
2021-04-01,Coriander,88.33,Kg,historical_csv
2021-04-22,Coriander,110.0,Kg,historical_csv
2021-04-29,Coriander,83.57,Kg,historical_csv
2021-05-06,Coriander,62.14,Kg,historical_csv
2021-05-13,Coriander,62.14,Kg,historical_csv
2025-04-03,Coriander,75.0,Kg,historical_csv
2025-04-10,Coriander,77.86,Kg,historical_csv
2025-04-17,Coriander,86.67,Kg,historical_csv
2026-04-02,Coriander,91.67,Kg,historical_csv
2025-05-15,Cotton,9038.63,40 Kg,synthetic
2025-07-17,Cotton,8988.76,40 Kg,synthetic
2025-07-24,Cotton,8711.95,40 Kg,synthetic
2025-07-31,Cotton,8995.33,40 Kg,synthetic
2025-10-16,Cotton,8438.67,40 Kg,synthetic
2025-10-23,Cotton,8713.41,40 Kg,synthetic
2025-10-30,Cotton,8273.38,40 Kg,synthetic
2025-11-06,Cotton,8359.09,40 Kg,synthetic
2025-11-13,Cotton,8370.96,40 Kg,synthetic
2025-11-20,Cotton,8300.28,40 Kg,synthetic
2025-11-27,Cotton,8763.83,40 Kg,synthetic
2025-12-11,Cotton,8918.16,40 Kg,synthetic
2025-12-18,Cotton,8999.09,40 Kg,synthetic
2026-01-01,Cotton,8863.59,40 Kg,synthetic
2026-01-08,Cotton,9210.42,40 Kg,synthetic
2026-01-15,Cotton,8789.72,40 Kg,synthetic
2026-01-22,Cotton,9088.03,40 Kg,synthetic
2026-01-29,Cotton,9328.57,40 Kg,synthetic
2026-02-12,Cotton,8851.42,40 Kg,synthetic
2026-02-19,Cotton,8915.06,40 Kg,synthetic
2026-02-26,Cotton,9014.95,40 Kg,synthetic
2026-03-05,Cotton,8924.48,40 Kg,synthetic
2026-03-26,Cotton,8767.4,40 Kg,synthetic
2026-04-02,Cotton,9010.28,40 Kg,synthetic
2026-04-09,Cotton,8840.65,40 Kg,synthetic
2026-04-16,Cotton,9071.04,40 Kg,synthetic
2026-04-23,Cotton,8862.09,40 Kg,synthetic
2026-04-30,Cotton,9232.49,40 Kg,synthetic
2026-05-07,Cotton,8882.51,40 Kg,synthetic
2026-05-14,Cotton,8951.69,40 Kg,synthetic
2026-05-21,Cotton,9122.03,40 Kg,synthetic
2026-06-04,Cotton,8815.37,40 Kg,synthetic
2026-06-11,Cotton,9034.12,40 Kg,synthetic
2026-06-18,Cotton,9196.07,40 Kg,synthetic
2026-07-02,Cotton,8758.87,40 Kg,synthetic
2026-07-09,Cotton,9027.68,40 Kg,synthetic
2013-06-20,Cucumber,27.5,Kg,historical_csv
2013-08-01,Cucumber,27.0,Kg,historical_csv
2013-08-08,Cucumber,26.67,Kg,historical_csv
2013-08-15,Cucumber,27.25,Kg,historical_csv
2013-08-22,Cucumber,22.5,Kg,historical_csv
2013-08-29,Cucumber,26.5,Kg,historical_csv
2013-09-05,Cucumber,33.33,Kg,historical_csv
2013-09-12,Cucumber,42.5,Kg,historical_csv
2013-09-19,Cucumber,38.5,Kg,historical_csv
2013-09-26,Cucumber,32.08,Kg,historical_csv
2013-10-03,Cucumber,30.0,Kg,historical_csv
2013-10-10,Cucumber,30.83,Kg,historical_csv
2013-10-17,Cucumber,62.5,Kg,historical_csv
2013-10-24,Cucumber,45.5,Kg,historical_csv
2013-10-31,Cucumber,70.0,Kg,historical_csv
2013-11-07,Cucumber,40.0,Kg,historical_csv
2013-11-14,Cucumber,35.5,Kg,historical_csv
2013-11-21,Cucumber,24.83,Kg,historical_csv
2013-11-28,Cucumber,21.67,Kg,historical_csv
2013-12-05,Cucumber,26.33,Kg,historical_csv
2013-12-12,Cucumber,38.5,Kg,historical_csv
2013-12-19,Cucumber,40.4,Kg,historical_csv
2013-12-26,Cucumber,47.0,Kg,historical_csv
2014-01-02,Cucumber,36.5,Kg,historical_csv
2014-01-09,Cucumber,54.0,Kg,historical_csv
2014-01-16,Cucumber,45.2,Kg,historical_csv
2014-01-23,Cucumber,39.17,Kg,historical_csv
2014-01-30,Cucumber,32.3,Kg,historical_csv
2014-02-06,Cucumber,24.5,Kg,historical_csv
2014-02-13,Cucumber,27.0,Kg,historical_csv
2014-02-20,Cucumber,24.5,Kg,historical_csv
2014-02-27,Cucumber,27.5,Kg,historical_csv
2014-03-06,Cucumber,60.62,Kg,historical_csv
2014-03-13,Cucumber,52.92,Kg,historical_csv
2014-03-20,Cucumber,62.5,Kg,historical_csv
2014-03-27,Cucumber,56.25,Kg,historical_csv
2014-04-03,Cucumber,53.5,Kg,historical_csv
2014-04-10,Cucumber,48.5,Kg,historical_csv
2014-04-17,Cucumber,37.8,Kg,historical_csv
2014-04-24,Cucumber,27.5,Kg,historical_csv
2014-05-01,Cucumber,33.5,Kg,historical_csv
2014-05-08,Cucumber,30.42,Kg,historical_csv
2014-05-15,Cucumber,46.0,Kg,historical_csv
2014-05-22,Cucumber,47.08,Kg,historical_csv
2014-05-29,Cucumber,39.5,Kg,historical_csv
2014-06-05,Cucumber,44.58,Kg,historical_csv
2014-06-12,Cucumber,48.33,Kg,historical_csv
2014-06-19,Cucumber,54.58,Kg,historical_csv
2014-06-26,Cucumber,48.0,Kg,historical_csv
2014-07-03,Cucumber,56.67,Kg,historical_csv
2014-07-10,Cucumber,56.79,Kg,historical_csv
2014-07-17,Cucumber,54.64,Kg,historical_csv
2014-07-24,Cucumber,53.57,Kg,historical_csv
2014-07-31,Cucumber,47.5,Kg,historical_csv
2014-08-07,Cucumber,51.43,Kg,historical_csv
2014-08-14,Cucumber,43.93,Kg,historical_csv
2014-08-21,Cucumber,45.57,Kg,historical_csv
2014-08-28,Cucumber,52.14,Kg,historical_csv
2014-09-04,Cucumber,50.0,Kg,historical_csv
2014-09-11,Cucumber,40.71,Kg,historical_csv
2014-09-18,Cucumber,35.71,Kg,historical_csv
